Section,Division,Group,Description,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024
J,58,582,Software publishing,15.0,12.0,15.0,11.0,9.0,16.0,2.0,10.0,33.0,25.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,7.0,3.0,1.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,0.0,5.0,2.0,0.0,3.0,2.0,0.0,4.0,4.0,2.0,2.0,2.0
J,59,,"Motion picture, video and television programme production, sound recording and music publishing activities",86.0,74.0,111.0,80.0,74.0,72.0,66.0,94.0,126.0,149.0,5.0,6.0,7.0,8.0,6.0,4.0,6.0,19.0,8.0,10.0,9.0,6.0,6.0,6.0,15.0,10.0,8.0,10.0,13.0,12.0,10.0,7.0,17.0,12.0,10.0,13.0,11.0,5.0,13.0,14.0,12.0,10.0,15.0,17.0,21.0,8.0,14.0,17.0,20.0,22.0
J,59,591,"Motion picture, video and television programme activities",70.0,64.0,94.0,69.0,61.0,64.0,56.0,72.0,105.0,127.0,3.0,4.0,7.0,5.0,6.0,3.0,5.0,18.0,5.0,6.0,6.0,4.0,5.0,4.0,13.0,9.0,7.0,8.0,10.0,8.0,8.0,7.0,15.0,11.0,8.0,11.0,8.0,4.0,13.0,12.0,10.0,6.0,14.0,17.0,19.0,5.0,12.0,13.0,16.0,20.0
J,59,592,Sound recording and music publishing activities,16.0,10.0,17.0,11.0,13.0,8.0,10.0,22.0,21.0,22.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,4.0,4.0,2.0
J,60,,Programming and broadcasting activities,22.0,11.0,14.0,11.0,11.0,11.0,7.0,7.0,21.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
J,60,601,Radio broadcasting,10.0,3.0,7.0,5.0,6.0,4.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
J,60,602,Television programming and broadcasting activities,12.0,8.0,7.0,6.0,5.0,7.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
J,61,,Telecommunications,142.0,96.0,108.0,87.0,94.0,107.0,62.0,78.0,104.0,123.0,0.0,4.0,6.0,3.0,7.0,8.0,10.0,11.0,7.0,5.0,8.0,9.0,7.0,7.0,8.0,11.0,13.0,9.0,9.0,8.0,4.0,5.0,8.0,15.0,6.0,7.0,8.0,12.0,15.0,15.0,8.0,8.0,4.0,17.0,12.0,11.0,8.0,11.0,10.0,6.0
J,61,611,Wired telecommunications activities,17.0,16.0,18.0,15.0,14.0,16.0,15.0,18.0,23.0,35.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,4.0,3.0,2.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,6.0,4.0,6.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0
J,61,612,Wireless telecommunications activities,26.0,15.0,27.0,16.0,14.0,15.0,5.0,11.0,17.0,15.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0
J,61,613,Satellite telecommunications activities,3.0,2.0,3.0,1.0,0.0,4.0,2.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
J,61,619,Other telecommunications activities,96.0,63.0,60.0,55.0,66.0,72.0,40.0,44.0,61.0,70.0,0.0,2.0,3.0,0.0,5.0,4.0,7.0,5.0,4.0,3.0,6.0,5.0,4.0,3.0,6.0,5.0,5.0,7.0,4.0,5.0,3.0,3.0,6.0,10.0,4.0,4.0,3.0,6.0,9.0,7.0,1.0,4.0,3.0,13.0,8.0,8.0,6.0,6.0,5.0,4.0
J,62,,"Computer programming, consultancy and related activities",601.0,460.0,487.0,526.0,523.0,550.0,425.0,574.0,789.0,882.0,32.0,28.0,45.0,44.0,50.0,53.0,38.0,58.0,67.0,43.0,67.0,49.0,67.0,48.0,86.0,74.0,69.0,59.0,58.0,76.0,50.0,71.0,57.0,74.0,60.0,37.0,83.0,60.0,77.0,62.0,60.0,92.0,83.0,80.0,108.0,80.0,60.0,82.0,73.0,92.0
J,62,620,"Computer programming, consultancy and related activities",601.0,460.0,487.0,526.0,523.0,550.0,425.0,574.0,789.0,882.0,32.0,28.0,45.0,44.0,50.0,53.0,38.0,58.0,67.0,43.0,67.0,49.0,67.0,48.0,86.0,74.0,69.0,59.0,58.0,76.0,50.0,71.0,57.0,74.0,60.0,37.0,83.0,60.0,77.0,62.0,60.0,92.0,83.0,80.0,108.0,80.0,60.0,82.0,73.0,92.0
J,63,,Information service activities,68.0,58.0,84.0,81.0,95.0,81.0,68.0,92.0,123.0,132.0,2.0,3.0,9.0,9.0,4.0,10.0,7.0,9.0,10.0,7.0,6.0,16.0,5.0,8.0,21.0,11.0,8.0,8.0,5.0,11.0,7.0,13.0,13.0,13.0,9.0,7.0,15.0,9.0,10.0,5.0,20.0,8.0,12.0,15.0,15.0,7.0,16.0,17.0,10.0,17.0
J,63,631,"Data processing, hosting and related activities; web portals",36.0,18.0,32.0,24.0,32.0,23.0,16.0,28.0,45.0,49.0,0.0,1.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,8.0,7.0,2.0,4.0,1.0,2.0,3.0,5.0,4.0,6.0,4.0,1.0,5.0,3.0,3.0,2.0,7.0,2.0,6.0,3.0,9.0,4.0,9.0,11.0,3.0,8.0
J,63,639,Other information service activities,32.0,40.0,52.0,57.0,63.0,58.0,52.0,64.0,78.0,83.0,2.0,2.0,5.0,5.0,3.0,8.0,3.0,7.0,9.0,5.0,4.0,11.0,4.0,6.0,13.0,4.0,6.0,4.0,4.0,9.0,4.0,8.0,9.0,7.0,5.0,6.0,10.0,6.0,7.0,3.0,13.0,6.0,6.0,12.0,6.0,3.0,7.0,6.0,7.0,9.0
K,,,FINANCIAL AND INSURANCE ACTIVITIES,255.0,240.0,259.0,245.0,301.0,320.0,323.0,301.0,414.0,418.0,26.0,20.0,25.0,19.0,26.0,20.0,28.0,19.0,29.0,30.0,34.0,25.0,31.0,24.0,39.0,31.0,30.0,33.0,35.0,23.0,30.0,40.0,49.0,49.0,22.0,25.0,37.0,27.0,49.0,33.0,33.0,30.0,42.0,54.0,35.0,31.0,41.0,40.0,25.0,32.0
K,64,,"Financial service activities, except insurance and pension funding",166.0,178.0,179.0,176.0,230.0,234.0,248.0,236.0,313.0,330.0,21.0,15.0,19.0,13.0,21.0,16.0,22.0,16.0,25.0,21.0,27.0,20.0,22.0,19.0,31.0,24.0,24.0,21.0,30.0,15.0,21.0,32.0,38.0,36.0,15.0,21.0,32.0,24.0,32.0,26.0,24.0,22.0,31.0,50.0,28.0,25.0,40.0,33.0,19.0,26.0
K,64,641,Monetary intermediation,4.0,2.0,1.0,2.0,5.0,6.0,3.0,5.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
K,64,642,Activities of holding companies,46.0,60.0,65.0,70.0,98.0,98.0,129.0,103.0,142.0,178.0,9.0,10.0,7.0,6.0,14.0,7.0,5.0,8.0,12.0,7.0,7.0,11.0,15.0,9.0,17.0,6.0,5.0,9.0,8.0,8.0,10.0,14.0,23.0,18.0,7.0,11.0,13.0,12.0,17.0,10.0,18.0,13.0,16.0,29.0,20.0,12.0,22.0,21.0,12.0,15.0
K,64,643,"Trusts, funds and similar financial entities",7.0,8.0,4.0,6.0,6.0,9.0,13.0,17.0,17.0,16.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0
K,64,649,"Other financial service activities, except insurance and pension funding",109.0,108.0,109.0,98.0,121.0,121.0,103.0,111.0,144.0,132.0,10.0,5.0,12.0,7.0,5.0,7.0,12.0,6.0,11.0,10.0,17.0,9.0,7.0,7.0,12.0,16.0,17.0,11.0,19.0,5.0,10.0,16.0,12.0,12.0,8.0,9.0,18.0,11.0,14.0,15.0,5.0,7.0,10.0,17.0,7.0,11.0,16.0,9.0,6.0,8.0
K,65,,"Insurance, reinsurance and pension funding, except compulsory social security",30.0,16.0,14.0,12.0,16.0,17.0,19.0,13.0,16.0,12.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0
K,65,651,Insurance,27.0,14.0,13.0,10.0,12.0,11.0,15.0,13.0,15.0,9.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0
K,65,652,Reinsurance,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,65,653,Pension funding,2.0,1.0,1.0,1.0,3.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,66,,Activities auxiliary to financial services and insurance activities,59.0,46.0,66.0,57.0,55.0,69.0,56.0,52.0,85.0,76.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,3.0,9.0,4.0,3.0,6.0,4.0,7.0,5.0,4.0,10.0,4.0,8.0,9.0,7.0,9.0,12.0,7.0,3.0,5.0,3.0,14.0,6.0,6.0,8.0,9.0,4.0,6.0,5.0,0.0,4.0,3.0,6.0
K,66,661,"Activities auxiliary to financial services, except insurance and pension funding",34.0,19.0,36.0,25.0,26.0,35.0,31.0,30.0,33.0,34.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,7.0,4.0,3.0,1.0,4.0,1.0,5.0,3.0,3.0,6.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0
K,66,662,Activities auxiliary to insurance and pension funding,22.0,25.0,28.0,27.0,23.0,29.0,17.0,18.0,42.0,32.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,5.0,2.0,3.0,6.0,1.0,7.0,4.0,5.0,1.0,5.0,3.0,2.0,0.0,1.0,7.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,0.0,2.0,1.0,5.0
K,66,663,Fund management activities,3.0,2.0,2.0,5.0,6.0,5.0,8.0,4.0,10.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0
L,,,REAL ESTATE ACTIVITIES,531.0,424.0,377.0,362.0,370.0,493.0,368.0,414.0,720.0,747.0,32.0,30.0,28.0,26.0,21.0,23.0,41.0,35.0,41.0,53.0,42.0,42.0,40.0,65.0,76.0,58.0,53.0,55.0,52.0,59.0,56.0,78.0,78.0,50.0,39.0,49.0,61.0,46.0,88.0,73.0,42.0,74.0,62.0,82.0,69.0,62.0,50.0,71.0,52.0,68.0
L,68,,Real estate activities,531.0,424.0,377.0,362.0,370.0,493.0,368.0,414.0,720.0,747.0,32.0,30.0,28.0,26.0,21.0,23.0,41.0,35.0,41.0,53.0,42.0,42.0,40.0,65.0,76.0,58.0,53.0,55.0,52.0,59.0,56.0,78.0,78.0,50.0,39.0,49.0,61.0,46.0,88.0,73.0,42.0,74.0,62.0,82.0,69.0,62.0,50.0,71.0,52.0,68.0
L,68,681,Buying and selling of own real estate,164.0,110.0,86.0,98.0,77.0,158.0,102.0,112.0,248.0,238.0,8.0,10.0,7.0,3.0,2.0,9.0,12.0,4.0,11.0,23.0,11.0,12.0,17.0,38.0,26.0,18.0,8.0,14.0,15.0,17.0,26.0,31.0,23.0,15.0,13.0,13.0,17.0,20.0,28.0,19.0,16.0,21.0,18.0,32.0,19.0,22.0,10.0,33.0,21.0,18.0
L,68,682,Renting and operating of own or leased real estate,191.0,158.0,149.0,106.0,128.0,178.0,141.0,176.0,241.0,275.0,16.0,11.0,13.0,11.0,8.0,7.0,16.0,23.0,22.0,13.0,20.0,16.0,12.0,16.0,21.0,16.0,26.0,18.0,21.0,25.0,14.0,29.0,24.0,19.0,18.0,19.0,25.0,14.0,31.0,32.0,14.0,30.0,18.0,30.0,25.0,19.0,16.0,18.0,14.0,20.0
L,68,683,Real estate activities on a fee or contract basis,176.0,156.0,142.0,158.0,165.0,157.0,125.0,126.0,231.0,234.0,8.0,9.0,8.0,12.0,11.0,7.0,13.0,8.0,8.0,17.0,11.0,14.0,11.0,11.0,29.0,24.0,19.0,23.0,16.0,17.0,16.0,18.0,31.0,16.0,8.0,17.0,19.0,12.0,29.0,22.0,12.0,23.0,26.0,20.0,25.0,21.0,24.0,20.0,17.0,30.0
M,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1201.0,1028.0,1201.0,1161.0,1228.0,1344.0,1006.0,1372.0,1807.0,2010.0,61.0,69.0,94.0,95.0,97.0,124.0,108.0,120.0,161.0,140.0,159.0,144.0,144.0,121.0,185.0,170.0,160.0,144.0,167.0,168.0,132.0,129.0,163.0,124.0,136.0,145.0,198.0,148.0,210.0,168.0,136.0,202.0,155.0,177.0,193.0,142.0,159.0,156.0,134.0,194.0
M,69,,Legal and accounting activities,138.0,105.0,120.0,117.0,121.0,143.0,95.0,91.0,142.0,170.0,5.0,2.0,6.0,7.0,3.0,9.0,10.0,1.0,9.0,14.0,16.0,9.0,10.0,6.0,11.0,12.0,13.0,9.0,14.0,12.0,11.0,16.0,14.0,14.0,11.0,11.0,16.0,15.0,17.0,17.0,12.0,17.0,9.0,20.0,14.0,11.0,14.0,11.0,12.0,28.0
M,69,691,Legal activities,56.0,46.0,48.0,48.0,63.0,56.0,52.0,44.0,55.0,75.0,3.0,0.0,4.0,3.0,2.0,2.0,6.0,1.0,3.0,4.0,13.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,6.0,5.0,4.0,8.0,8.0,6.0,4.0,4.0,7.0,6.0,6.0,9.0,6.0,4.0,4.0,6.0,11.0,8.0,4.0,5.0,5.0,4.0
M,69,692,"Accounting, bookkeeping and auditing activities; tax consultancy",82.0,59.0,72.0,69.0,58.0,87.0,43.0,47.0,87.0,95.0,2.0,2.0,2.0,4.0,1.0,7.0,4.0,0.0,6.0,10.0,3.0,6.0,7.0,4.0,7.0,8.0,11.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,9.0,9.0,11.0,8.0,6.0,13.0,5.0,14.0,3.0,3.0,10.0,6.0,7.0,24.0
M,70,,Activities of head offices; management consultancy activities,492.0,413.0,492.0,461.0,508.0,543.0,434.0,605.0,724.0,803.0,28.0,29.0,45.0,37.0,36.0,53.0,48.0,63.0,76.0,60.0,68.0,62.0,64.0,51.0,85.0,73.0,63.0,60.0,65.0,74.0,39.0,42.0,65.0,43.0,61.0,49.0,84.0,64.0,74.0,60.0,53.0,90.0,58.0,81.0,81.0,48.0,67.0,72.0,56.0,87.0
M,70,701,Activities of head offices,146.0,132.0,106.0,98.0,116.0,145.0,145.0,73.0,79.0,98.0,6.0,4.0,11.0,7.0,4.0,1.0,7.0,5.0,6.0,3.0,8.0,11.0,7.0,8.0,8.0,7.0,9.0,4.0,14.0,5.0,5.0,0.0,7.0,5.0,3.0,5.0,9.0,10.0,16.0,10.0,3.0,13.0,4.0,10.0,8.0,7.0,11.0,6.0,10.0,11.0
M,70,702,Management consultancy activities,346.0,281.0,386.0,363.0,392.0,398.0,289.0,532.0,645.0,705.0,22.0,25.0,34.0,30.0,32.0,52.0,41.0,58.0,70.0,57.0,60.0,51.0,57.0,43.0,77.0,66.0,54.0,56.0,51.0,69.0,34.0,42.0,58.0,38.0,58.0,44.0,75.0,54.0,58.0,50.0,50.0,77.0,54.0,71.0,73.0,41.0,56.0,66.0,46.0,76.0
M,71,,Architectural and engineering activities; technical testing and analysis,128.0,129.0,160.0,156.0,176.0,196.0,151.0,257.0,332.0,332.0,13.0,13.0,13.0,18.0,24.0,29.0,17.0,23.0,31.0,27.0,28.0,21.0,29.0,26.0,21.0,29.0,30.0,30.0,32.0,34.0,26.0,26.0,32.0,17.0,22.0,30.0,35.0,16.0,42.0,25.0,23.0,22.0,30.0,24.0,39.0,24.0,30.0,23.0,33.0,30.0
M,71,711,Architectural and engineering activities and related technical consultancy,121.0,120.0,143.0,141.0,155.0,182.0,140.0,242.0,295.0,304.0,12.0,10.0,13.0,17.0,24.0,27.0,17.0,21.0,30.0,25.0,27.0,19.0,26.0,21.0,17.0,26.0,27.0,26.0,29.0,32.0,22.0,25.0,27.0,17.0,22.0,27.0,30.0,13.0,35.0,23.0,21.0,21.0,30.0,22.0,37.0,23.0,30.0,22.0,31.0,28.0
M,71,712,Technical testing and analysis,7.0,9.0,17.0,15.0,21.0,14.0,11.0,15.0,37.0,28.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,5.0,0.0,0.0,3.0,5.0,3.0,7.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0
M,72,,Scientific research and development,23.0,21.0,30.0,19.0,21.0,16.0,10.0,25.0,30.0,44.0,0.0,2.0,1.0,5.0,6.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,8.0,3.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,7.0,2.0,6.0,6.0,2.0,2.0,2.0,1.0,5.0
M,72,721,Research and experimental development on natural sciences and engineering,22.0,20.0,28.0,18.0,19.0,15.0,9.0,23.0,27.0,42.0,0.0,2.0,1.0,4.0,6.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,8.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,3.0,7.0,2.0,6.0,6.0,2.0,2.0,2.0,1.0,5.0
M,72,722,Research and experimental development on social sciences and humanities,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,73,,Advertising and market research,141.0,120.0,142.0,135.0,125.0,138.0,98.0,90.0,171.0,193.0,3.0,5.0,7.0,10.0,4.0,9.0,6.0,7.0,7.0,9.0,13.0,10.0,13.0,10.0,13.0,15.0,20.0,9.0,19.0,19.0,16.0,13.0,7.0,17.0,10.0,15.0,19.0,17.0,19.0,19.0,12.0,23.0,14.0,12.0,14.0,19.0,15.0,15.0,10.0,13.0
M,73,731,Advertising,129.0,109.0,135.0,121.0,114.0,125.0,85.0,82.0,157.0,179.0,3.0,5.0,5.0,10.0,4.0,9.0,6.0,7.0,7.0,8.0,10.0,8.0,13.0,9.0,11.0,15.0,17.0,7.0,19.0,17.0,15.0,12.0,7.0,15.0,9.0,14.0,17.0,16.0,17.0,18.0,10.0,23.0,13.0,12.0,11.0,19.0,15.0,14.0,9.0,11.0
M,73,732,Market research and public opinion polling,12.0,11.0,7.0,14.0,11.0,13.0,13.0,8.0,14.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0
M,74,,"Other professional, scientific and technical activities",276.0,239.0,253.0,272.0,268.0,305.0,216.0,297.0,402.0,462.0,12.0,16.0,22.0,18.0,23.0,19.0,25.0,24.0,34.0,29.0,34.0,41.0,27.0,26.0,55.0,37.0,32.0,31.0,35.0,27.0,36.0,29.0,37.0,30.0,28.0,37.0,39.0,34.0,56.0,44.0,32.0,43.0,39.0,33.0,39.0,38.0,30.0,33.0,20.0,30.0
M,74,741,Specialised design activities,57.0,46.0,39.0,49.0,56.0,79.0,53.0,77.0,97.0,144.0,3.0,2.0,4.0,6.0,10.0,6.0,4.0,9.0,7.0,7.0,12.0,7.0,5.0,6.0,16.0,11.0,3.0,10.0,10.0,5.0,9.0,8.0,7.0,7.0,9.0,14.0,8.0,9.0,20.0,14.0,7.0,12.0,18.0,11.0,11.0,11.0,7.0,11.0,5.0,6.0
M,74,742,Photographic activities,12.0,20.0,14.0,13.0,20.0,21.0,16.0,29.0,39.0,32.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,7.0,2.0,3.0,6.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,0.0,7.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
M,74,743,Translation and interpretation activities,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M,74,749,"Other professional, scientific and technical activities n.e.c",204.0,170.0,199.0,209.0,190.0,205.0,147.0,190.0,263.0,282.0,9.0,10.0,16.0,12.0,13.0,12.0,19.0,12.0,22.0,16.0,18.0,31.0,21.0,19.0,37.0,23.0,25.0,19.0,18.0,19.0,24.0,14.0,25.0,19.0,16.0,19.0,29.0,21.0,33.0,29.0,18.0,28.0,19.0,19.0,26.0,25.0,20.0,21.0,14.0,22.0
M,75,,Veterinary activities,3.0,1.0,4.0,1.0,9.0,3.0,2.0,7.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
M,75,750,Veterinary activities,3.0,1.0,4.0,1.0,9.0,3.0,2.0,7.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
N,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1838.0,1664.0,1669.0,1613.0,1781.0,1825.0,1440.0,1563.0,2214.0,2305.0,84.0,68.0,116.0,112.0,107.0,136.0,121.0,137.0,158.0,146.0,207.0,171.0,165.0,167.0,208.0,202.0,180.0,192.0,156.0,190.0,165.0,213.0,190.0,186.0,137.0,172.0,232.0,147.0,236.0,203.0,173.0,207.0,194.0,187.0,216.0,201.0,177.0,205.0,167.0,236.0
N,77,,Rental and leasing activities,71.0,84.0,59.0,67.0,76.0,81.0,88.0,71.0,109.0,120.0,6.0,2.0,9.0,5.0,5.0,7.0,1.0,7.0,4.0,4.0,13.0,8.0,10.0,10.0,7.0,9.0,11.0,7.0,4.0,10.0,5.0,8.0,14.0,14.0,7.0,12.0,14.0,7.0,8.0,7.0,8.0,10.0,14.0,14.0,8.0,11.0,12.0,8.0,9.0,12.0
N,77,771,Renting and leasing of motor vehicles,26.0,24.0,24.0,23.0,31.0,35.0,31.0,27.0,39.0,45.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,2.0,1.0,6.0,4.0,4.0,5.0,2.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,7.0,6.0,0.0,3.0,6.0,1.0,4.0,4.0,3.0,3.0,10.0,7.0,1.0,3.0,6.0,3.0,4.0,7.0
